dataset,speaker_id,l1,gender,split,audio_path,target_text,label,label_name,source_type,utterance_id
l2_arctic,PNV,Vietnamese,F,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0424.wav,It is a very tenable hypothesis and will bear looking into,1,non_native,l2_learner,arctic_b0424
l2_arctic,PNV,Vietnamese,F,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0425.wav,There were orange green gold green and a copper green,1,non_native,l2_learner,arctic_b0425
l2_arctic,PNV,Vietnamese,F,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0426.wav,The Gabriel voice of the Samurai rang out,1,non_native,l2_learner,arctic_b0426
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0427.wav,The sunsets grow more bizarre and spectacular off this coast of the Argentine,1,non_native,l2_learner,arctic_b0427
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0428.wav,The history of our westward faring race is written in it,1,non_native,l2_learner,arctic_b0428
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0429.wav,And the Eurasian Chinese Englishman bowed himself away,1,non_native,l2_learner,arctic_b0429
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0430.wav,They were babbling and chattering all together,1,non_native,l2_learner,arctic_b0430
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0431.wav,Too much he told me with ominous rolling head,1,non_native,l2_learner,arctic_b0431
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0432.wav,He is a candidate rising from the serf class to our class,1,non_native,l2_learner,arctic_b0432
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners,1,non_native,l2_learner,arctic_b0433
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice,1,non_native,l2_learner,arctic_b0434
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0435.wav,Well did they eat,1,non_native,l2_learner,arctic_b0435
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0436.wav,Famine had been my great ally,1,non_native,l2_learner,arctic_b0436
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0437.wav,Nowhere in the North is the soil so prolific,1,non_native,l2_learner,arctic_b0437
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0438.wav,They ran the canoe in and climbed the high earth bank,1,non_native,l2_learner,arctic_b0438
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0439.wav,The land exchanged its austere robes for the garb of a smiling wanton,1,non_native,l2_learner,arctic_b0439
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0440.wav,There were stir and bustle new faces and fresh facts,1,non_native,l2_learner,arctic_b0440
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0441.wav,And there was Ethel Baird whom also you must remember,1,non_native,l2_learner,arctic_b0441
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0442.wav,He had become a man very early in life,1,non_native,l2_learner,arctic_b0442
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0443.wav,I did not think you would be so early,1,non_native,l2_learner,arctic_b0443
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0444.wav,He did not know what went on in the minds of his superiors,1,non_native,l2_learner,arctic_b0444
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0445.wav,Mops sir eagerly answered the sailor at the wheel,1,non_native,l2_learner,arctic_b0445
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0446.wav,Some one had thrust a large sheath knife into his hand,1,non_native,l2_learner,arctic_b0446
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0447.wav,O'Brien emitted a shriek that sank swiftly to a gurgling sob,1,non_native,l2_learner,arctic_b0447
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0448.wav,Sandel would never become a world champion,1,non_native,l2_learner,arctic_b0448
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0449.wav,Also she wouldn't walk,1,non_native,l2_learner,arctic_b0449
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0450.wav,To my dearest and always appreciated friend I submit myself,1,non_native,l2_learner,arctic_b0450
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0451.wav,You used to joy ride like the very devil,1,non_native,l2_learner,arctic_b0451
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0452.wav,They saw each other for the first time in Boston,1,non_native,l2_learner,arctic_b0452
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0453.wav,Isaac Ford the austere soldier of the Lord the old hypocrite,1,non_native,l2_learner,arctic_b0453
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0454.wav,Eighteen he added,1,non_native,l2_learner,arctic_b0454
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0455.wav,His reward should have been peace and repose,1,non_native,l2_learner,arctic_b0455
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0456.wav,He was an amphibian and a mountaineer,1,non_native,l2_learner,arctic_b0456
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0457.wav,It was sanctification and salvation,1,non_native,l2_learner,arctic_b0457
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0458.wav,The history of the eighteenth century is written Ernest prompted,1,non_native,l2_learner,arctic_b0458
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0459.wav,They are not biologists nor sociologists,1,non_native,l2_learner,arctic_b0459
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0460.wav,The more his opponents grew excited the more Ernest deliberately excited them,1,non_native,l2_learner,arctic_b0460
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0461.wav,By virtue of that power we shall remain in power,1,non_native,l2_learner,arctic_b0461
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0462.wav,One guess will do Ernest retorted,1,non_native,l2_learner,arctic_b0462
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0463.wav,Take my advice and accept the vacation,1,non_native,l2_learner,arctic_b0463
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0464.wav,I could not agree with Ernest,1,non_native,l2_learner,arctic_b0464
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society,1,non_native,l2_learner,arctic_b0465
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0466.wav,It is dog eat dog and you ate them up,1,non_native,l2_learner,arctic_b0466
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0467.wav,Let us run them for ourselves,1,non_native,l2_learner,arctic_b0467
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0468.wav,It was introduced by Representative Dick of Ohio,1,non_native,l2_learner,arctic_b0468
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,Very few people knew of the existence of this law,1,non_native,l2_learner,arctic_b0469
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0470.wav,The very thing Ernest agreed,1,non_native,l2_learner,arctic_b0470
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0471.wav,Also a fellow Senator Chauncey Depew said,1,non_native,l2_learner,arctic_b0471
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0472.wav,Ernest saw in the affair the most sinister import,1,non_native,l2_learner,arctic_b0472
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0473.wav,Then there was the campaign,1,non_native,l2_learner,arctic_b0473
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0474.wav,He was manifestly distressed by my coming,1,non_native,l2_learner,arctic_b0474
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0475.wav,Not a wheel moved in his empire,1,non_native,l2_learner,arctic_b0475
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution,1,non_native,l2_learner,arctic_b0476
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0477.wav,You're going in for grab sharing,1,non_native,l2_learner,arctic_b0477
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0478.wav,The Oligarchy will encourage such ambition and the consequent competition,1,non_native,l2_learner,arctic_b0478
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly,1,non_native,l2_learner,arctic_b0479
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0480.wav,Without discussion it was the agents provocateurs who caused the Peasant Revolt,1,non_native,l2_learner,arctic_b0480
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold,1,non_native,l2_learner,arctic_b0481
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0482.wav,Many other similar disconcerting omissions will be noticed in the Manuscript,1,non_native,l2_learner,arctic_b0482
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists,1,non_native,l2_learner,arctic_b0483
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0484.wav,This the Iron Heel foresaw and laid its schemes accordingly,1,non_native,l2_learner,arctic_b0484
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0485.wav,The mob came on but it could not advance,1,non_native,l2_learner,arctic_b0485
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0486.wav,But why continue the tirade for tirade it was,1,non_native,l2_learner,arctic_b0486
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0487.wav,After all superfluous flesh is gone what is left is stringy and resistant,1,non_native,l2_learner,arctic_b0487
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves,1,non_native,l2_learner,arctic_b0488
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0489.wav,He was a merry monarch especially so for an Asiatic,1,non_native,l2_learner,arctic_b0489
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0490.wav,What an excited whispering and conferring took place,1,non_native,l2_learner,arctic_b0490
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0491.wav,Jacob Brinker who was his road mate brought the news,1,non_native,l2_learner,arctic_b0491
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0492.wav,Thus he turned the tenets and jargon of psychology back on me,1,non_native,l2_learner,arctic_b0492
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0493.wav,You yellow giant thing of the frost,1,non_native,l2_learner,arctic_b0493
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem,1,non_native,l2_learner,arctic_b0494
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more,1,non_native,l2_learner,arctic_b0495
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0496.wav,I have seen myself that one man contemplated by Pascal's philosophic eye,1,non_native,l2_learner,arctic_b0496
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0497.wav,One great drawback to farming in California is our long dry summer,1,non_native,l2_learner,arctic_b0497
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0498.wav,I remembered the red wine of the Italian rancho and shuddered inwardly,1,non_native,l2_learner,arctic_b0498
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0499.wav,I said and dismissed the matter as not worth thinking about,1,non_native,l2_learner,arctic_b0499
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0500.wav,Then came my boy code,1,non_native,l2_learner,arctic_b0500
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0501.wav,And wherever I ranged the way lay along alcohol drenched roads,1,non_native,l2_learner,arctic_b0501
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0502.wav,And as we hurried up town Joe Goose explained,1,non_native,l2_learner,arctic_b0502
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land,1,non_native,l2_learner,arctic_b0503
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0504.wav,The life there was healthful and athletic but too juvenile,1,non_native,l2_learner,arctic_b0504
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0505.wav,How valiantly I went at it that first day,1,non_native,l2_learner,arctic_b0505
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0506.wav,It would help to tide me along until I got steady employment,1,non_native,l2_learner,arctic_b0506
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0507.wav,Did I possess too much vitality,1,non_native,l2_learner,arctic_b0507
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0508.wav,In his anxiety and solicitude and love they did not count,1,non_native,l2_learner,arctic_b0508
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly,1,non_native,l2_learner,arctic_b0509
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0510.wav,He knew what taboos he was violating,1,non_native,l2_learner,arctic_b0510
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0511.wav,Do you value your hide,1,non_native,l2_learner,arctic_b0511
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0512.wav,You should have seen them when they heard me spitting Chinook,1,non_native,l2_learner,arctic_b0512
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0513.wav,He plodded on for half an hour when the hallucination arose again,1,non_native,l2_learner,arctic_b0513
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0514.wav,Tomorrow or next day it might he gone,1,non_native,l2_learner,arctic_b0514
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0515.wav,But already he had composed himself,1,non_native,l2_learner,arctic_b0515
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0516.wav,Zilla relaxed her sour mouth long enough to sigh her satisfaction,1,non_native,l2_learner,arctic_b0516
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0517.wav,Eggshell is not good to eat,1,non_native,l2_learner,arctic_b0517
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village,1,non_native,l2_learner,arctic_b0518
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0519.wav,Yea I will tell thee,1,non_native,l2_learner,arctic_b0519
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0520.wav,Hans hurled himself upon the prostrate man striking madly with his fists,1,non_native,l2_learner,arctic_b0520
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0521.wav,And he thought of Oona and of her words,1,non_native,l2_learner,arctic_b0521
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0522.wav,Nor would it thaw out his hands and feet,1,non_native,l2_learner,arctic_b0522
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0523.wav,The Russian music player the Count was her obedient slave,1,non_native,l2_learner,arctic_b0523
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0524.wav,So far as flags were concerned they were beyond all jurisdiction,1,non_native,l2_learner,arctic_b0524
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0525.wav,New idea he volunteered brand new idea,1,non_native,l2_learner,arctic_b0525
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0526.wav,Thirty pounds said the captain with finality,1,non_native,l2_learner,arctic_b0526
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0527.wav,The very idea of it was preposterous,1,non_native,l2_learner,arctic_b0527
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0528.wav,Captain Doane's orders were swiftly obeyed,1,non_native,l2_learner,arctic_b0528
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0529.wav,Come on Del Mar challenged,1,non_native,l2_learner,arctic_b0529
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0530.wav,He had a big chimpanzee that was a winner,1,non_native,l2_learner,arctic_b0530
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0531.wav,I am sure it must have been some adventure,1,non_native,l2_learner,arctic_b0531
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0532.wav,That Longfellow chap most likely had written countless books of poetry,1,non_native,l2_learner,arctic_b0532
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0533.wav,His abnormal power of vision made abstractions take on concrete form,1,non_native,l2_learner,arctic_b0533
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face,1,non_native,l2_learner,arctic_b0534
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0535.wav,He read his fragments aloud,1,non_native,l2_learner,arctic_b0535
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0536.wav,Typhoid did I tell you,1,non_native,l2_learner,arctic_b0536
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0537.wav,But she had become an automaton,1,non_native,l2_learner,arctic_b0537
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0538.wav,At the best they were necessary accessories,1,non_native,l2_learner,arctic_b0538
l2_arctic,PNV,Vietnamese,F,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0539.wav,You were making them talk shop Ruth charged him,1,non_native,l2_learner,arctic_b0539
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0001.wav,Author of the danger trail Philip Steels etc,1,non_native,l2_learner,arctic_a0001
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0002.wav,Not at this particular case Tom apologized Whittemore,1,non_native,l2_learner,arctic_a0002
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0003.wav,For the twentieth time that evening the two men shook hands,1,non_native,l2_learner,arctic_a0003
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0004.wav,Lord but I'm glad to see you again Phil,1,non_native,l2_learner,arctic_a0004
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0005.wav,Will we ever forget it,1,non_native,l2_learner,arctic_a0005
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0006.wav,God bless 'em I hope I'll go on seeing them forever,1,non_native,l2_learner,arctic_a0006
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0007.wav,And you always want to see it in the superlative degree,1,non_native,l2_learner,arctic_a0007
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0008.wav,Gad your letter came just in time,1,non_native,l2_learner,arctic_a0008
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0009.wav,He turned sharply and faced Gregson across the table,1,non_native,l2_learner,arctic_a0009
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0010.wav,I'm playing a single hand in what looks like a losing game,1,non_native,l2_learner,arctic_a0010
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0011.wav,If I ever needed a fighter in my life I need one now,1,non_native,l2_learner,arctic_a0011
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0012.wav,Gregson shoved back his chair and rose to his feet,1,non_native,l2_learner,arctic_a0012
