dataset,speaker_id,l1,gender,split,audio_path,utterance_id,start_time,end_time,label,error_type,target_text,duration,audio_exists,issue
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0063.wav,arctic_a0063,2.27,2.3,"T,sil,d",deletion,Yes it was a man who asked a stranger,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0063.wav,arctic_a0063,2.27,2.3,"t,sil,d",deletion,Yes it was a man who asked a stranger,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0064.wav,arctic_a0064,0.56,0.59,"TH,sil,d ",deletion,The fourth and fifth days passed without any developments,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0064.wav,arctic_a0064,0.56,0.59,"θ,sil,d ",deletion,The fourth and fifth days passed without any developments,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0065.wav,arctic_a0065,2.2,2.23,"Z,sil,d ",deletion,They closed now until his fingers were like cords of steel,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0065.wav,arctic_a0065,2.2,2.23,"z,sil,d ",deletion,They closed now until his fingers were like cords of steel,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0067.wav,arctic_a0067,0.93,0.96,"L,sil,d",deletion,Surely I will excuse you she cried,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0067.wav,arctic_a0067,0.93,0.96,"l,sil,d",deletion,Surely I will excuse you she cried,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0075.wav,arctic_a0075,0.12,0.15,"R,AH0,s ",substitution,There has been a change she interrupted him,0.03,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0075.wav,arctic_a0075,0.12,0.15,"ɹ,ə,s ",substitution,There has been a change she interrupted him,0.03,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0081.wav,arctic_a0081,0.81,0.84,"D,T,s ",substitution,What if she did not come to the rock,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0081.wav,arctic_a0081,0.81,0.84,"d,t,s ",substitution,What if she did not come to the rock,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0090.wav,arctic_a0090,0.79,0.82,"S,sil,d",deletion,The singing voice approached rapidly,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0090.wav,arctic_a0090,0.79,0.82,"s,sil,d",deletion,The singing voice approached rapidly,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0092.wav,arctic_a0092,3.73,3.76,"TH,sil,d ",deletion,He went down in midstream searching the shadows of both shores,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0092.wav,arctic_a0092,3.73,3.76,"θ,sil,d ",deletion,He went down in midstream searching the shadows of both shores,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0093.wav,arctic_a0093,0.27,0.3,"R,sil,d",deletion,For a full minute he crouched and listened,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0093.wav,arctic_a0093,0.27,0.3,"ɹ,sil,d ",deletion,For a full minute he crouched and listened,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0095.wav,arctic_a0095,1.85,1.88,"Z,sil,d ",deletion,A big canvas tent was the first thing to come within his vision,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0095.wav,arctic_a0095,1.85,1.88,"z,sil,d ",deletion,A big canvas tent was the first thing to come within his vision,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0096.wav,arctic_a0096,3.74,3.77,"L,sil,d ",deletion,Perhaps she had already met her fate a little deeper in the forest,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0096.wav,arctic_a0096,3.74,3.77,"l,sil,d ",deletion,Perhaps she had already met her fate a little deeper in the forest,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0101.wav,arctic_a0101,2.08,2.11,"TH,sil,d ",deletion,You you would not keep the truth from me,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0101.wav,arctic_a0101,2.08,2.11,"θ,sil,d ",deletion,You you would not keep the truth from me,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0104.wav,arctic_a0104,3.83,3.86,"L,sil,d",deletion,She was sleeping under his protection as sweetly as a child,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0104.wav,arctic_a0104,3.83,3.86,"l,sil,d ",deletion,She was sleeping under his protection as sweetly as a child,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0105.wav,arctic_a0105,1.101038,1.123181,"sil,W,a",addition,Only it is so wonderful so almost impossible to believe,0.022143000000000024,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0105.wav,arctic_a0105,3.0,3.03,"S,sil,d ",deletion,Only it is so wonderful so almost impossible to believe,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0105.wav,arctic_a0105,3.29,3.32,"P,B,s ",substitution,Only it is so wonderful so almost impossible to believe,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0105.wav,arctic_a0105,1.101038,1.123181,"sil,w,s",substitution,Only it is so wonderful so almost impossible to believe,0.022143000000000024,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0105.wav,arctic_a0105,3.0,3.03,"s,sil,d ",deletion,Only it is so wonderful so almost impossible to believe,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0105.wav,arctic_a0105,3.29,3.32,"pʰ,p,s ",substitution,Only it is so wonderful so almost impossible to believe,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0106.wav,arctic_a0106,1.704757,1.729179,"D,sil,d",deletion,The emotion which she had suppressed burst forth now in a choking sob,0.024421999999999944,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0106.wav,arctic_a0106,1.704757,1.729179,"d,sil,d",deletion,The emotion which she had suppressed burst forth now in a choking sob,0.024421999999999944,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0111.wav,arctic_a0111,2.23,2.26,"D,sil,d",deletion,Instead he joined her and they ate like two hungry children,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0111.wav,arctic_a0111,2.23,2.26,"d,sil,d",deletion,Instead he joined her and they ate like two hungry children,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0112.wav,arctic_a0112,0.44,0.47,"Z,sil,d",deletion,He was wounded in the arm,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0112.wav,arctic_a0112,0.44,0.47,"z,sil,d",deletion,He was wounded in the arm,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0113.wav,arctic_a0113,1.11,1.14,"T,sil,d",deletion,I suppose you picked that lingo up among the Indians,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0113.wav,arctic_a0113,1.11,1.14,"t,sil,d",deletion,I suppose you picked that lingo up among the Indians,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0115.wav,arctic_a0115,2.99,3.02,"Z,G,s",substitution,He had no excuse for the feelings which were aroused in him,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0115.wav,arctic_a0115,4.25,4.270533,"IH1,sil,d",deletion,He had no excuse for the feelings which were aroused in him,0.020533000000000357,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0115.wav,arctic_a0115,4.270533,4.289651,"N,sil,d",deletion,He had no excuse for the feelings which were aroused in him,0.019117999999999746,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0115.wav,arctic_a0115,2.99,3.02,"z,g,s",substitution,He had no excuse for the feelings which were aroused in him,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0115.wav,arctic_a0115,4.25,4.270304,"ɪ,sil,d",deletion,He had no excuse for the feelings which were aroused in him,0.020304000000000322,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0115.wav,arctic_a0115,4.270304,4.29008,"n,sil,d",deletion,He had no excuse for the feelings which were aroused in him,0.01977599999999935,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0117.wav,arctic_a0117,1.36,1.39,"AH0,UW,s",substitution,She added with genuine sympathy in her face and voice,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0117.wav,arctic_a0117,1.36,1.39,"ə,u,s",substitution,She added with genuine sympathy in her face and voice,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0121.wav,arctic_a0121,3.16,3.19,"AH0,sil,d",deletion,They ate dinner at the fifth and rested for two hours,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0121.wav,arctic_a0121,4.19,4.22,"Z,sil,d",deletion,They ate dinner at the fifth and rested for two hours,0.02999999999999936,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0121.wav,arctic_a0121,3.16,3.19,"ə,sil,d",deletion,They ate dinner at the fifth and rested for two hours,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0121.wav,arctic_a0121,4.19,4.22,"z,sil,d",deletion,They ate dinner at the fifth and rested for two hours,0.02999999999999936,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0122.wav,arctic_a0122,0.46,0.49,"R,sil,d",deletion,Two years ago I gave up civilization for this,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0122.wav,arctic_a0122,2.15,2.172471,"sil,Y,a",addition,Two years ago I gave up civilization for this,0.022470999999999908,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0122.wav,arctic_a0122,2.172471,2.2,"AH0,UW,s",substitution,Two years ago I gave up civilization for this,0.02752900000000036,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0122.wav,arctic_a0122,0.46,0.49,"ɹ,sil,d",deletion,Two years ago I gave up civilization for this,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0122.wav,arctic_a0122,2.15,2.172471,"sil,j,a",addition,Two years ago I gave up civilization for this,0.022470999999999908,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0122.wav,arctic_a0122,2.172471,2.2,"ə,u,s",substitution,Two years ago I gave up civilization for this,0.02752900000000036,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0125.wav,arctic_a0125,0.4,0.43,"Z,sil,d",deletion,He was determined now to maintain a more certain hold upon himself,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0125.wav,arctic_a0125,3.89,3.92,"AA1,IH,s",substitution,He was determined now to maintain a more certain hold upon himself,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0125.wav,arctic_a0125,0.4,0.43,"z,sil,d",deletion,He was determined now to maintain a more certain hold upon himself,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0125.wav,arctic_a0125,3.89,3.92,"ɑ,ɪ,s",substitution,He was determined now to maintain a more certain hold upon himself,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0127.wav,arctic_a0127,0.46,0.49,"z,sil,d",deletion,It was a temptation but he resisted it,0.02999999999999997,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0128.wav,arctic_a0128,1.85,1.88,"D,sil,d",deletion,This one hope was destroyed as quickly as it was born,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0128.wav,arctic_a0128,1.85,1.88,"d,sil,d",deletion,This one hope was destroyed as quickly as it was born,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0129.wav,arctic_a0129,0.91,0.94,"Z,sil,d",deletion,Her face was against his breast,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0129.wav,arctic_a0129,0.91,0.94,"z,sil,d",deletion,Her face was against his breast,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0136.wav,arctic_a0136,3.31,3.34,"S,sil,d",deletion,About him everywhere were the evidences of luxury and of age,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0136.wav,arctic_a0136,3.37,3.4,"Z,sil,d",deletion,About him everywhere were the evidences of luxury and of age,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0136.wav,arctic_a0136,3.49,3.52,"V,B,s",substitution,About him everywhere were the evidences of luxury and of age,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0136.wav,arctic_a0136,3.31,3.34,"s,sil,d",deletion,About him everywhere were the evidences of luxury and of age,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0136.wav,arctic_a0136,3.37,3.4,"z,sil,d",deletion,About him everywhere were the evidences of luxury and of age,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0136.wav,arctic_a0136,3.49,3.52,"v,b,s",substitution,About him everywhere were the evidences of luxury and of age,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,2.95,2.98,"L,W,s",substitution,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,2.98,3.01,"F,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,3.49,3.52,"D,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,4.53,4.56,"AH0,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.02999999999999936,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,2.95,2.98,"l,w,s",substitution,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,2.98,3.01,"f,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,3.49,3.52,"d,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0139.wav,arctic_a0139,4.53,4.56,"ə,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.02999999999999936,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0209.wav,arctic_a0209,3.43,3.46,"N,sil,d",deletion,It was not a large lake and almost round,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0209.wav,arctic_a0209,3.43,3.46,"n,sil,d",deletion,It was not a large lake and almost round,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0225.wav,arctic_a0225,3.12,3.15,"W,W*,s",substitution,I was brought up the way most girls in Hawaii are brought up,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0225.wav,arctic_a0225,3.12,3.15,"w,w*,s",substitution,I was brought up the way most girls in Hawaii are brought up,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0364.wav,arctic_a0364,2.35,2.38,"V,sil,d",deletion,We have plenty of capital ourselves and yet we want more,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0364.wav,arctic_a0364,2.35,2.38,"v,sil,d",deletion,We have plenty of capital ourselves and yet we want more,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,0.54,0.57,"ER0,AH,s",substitution,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,2.02,2.05,"Z,sil,d",deletion,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,2.58,2.61,"L,sil,d",deletion,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,5.53,5.56,"S,sil,d",deletion,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.02999999999999936,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,0.54,0.57,"ɚ,ə,s",substitution,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.029999999999999916,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,2.02,2.05,"z,sil,d",deletion,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,2.58,2.61,"l,sil,d",deletion,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0375.wav,arctic_a0375,5.53,5.56,"s,sil,d",deletion,The butchers and meat cutters refused to handle meat destined for unfair restaurants,0.02999999999999936,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0378.wav,arctic_a0378,2.72,2.75,"JH,sil,d",deletion,That's why its boundaries are all gouged and jagged,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0378.wav,arctic_a0378,2.72,2.75,"dʒ,sil,d",deletion,That's why its boundaries are all gouged and jagged,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0434.wav,arctic_a0434,2.89,2.92,"N,sil,d",deletion,A half a case of tobacco was worth three pounds,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0434.wav,arctic_a0434,2.89,2.92,"n,sil,d",deletion,A half a case of tobacco was worth three pounds,0.029999999999999805,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0459.wav,arctic_a0459,0.19,0.22,"R,sil,d",deletion,There's too much of the schoolboy in me,0.03,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0459.wav,arctic_a0459,0.22,0.25,"Z,sil,d",deletion,There's too much of the schoolboy in me,0.03,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0459.wav,arctic_a0459,0.19,0.22,"ɹ,sil,d",deletion,There's too much of the schoolboy in me,0.03,True,very_short_duration
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0459.wav,arctic_a0459,0.22,0.25,"z,sil,d",deletion,There's too much of the schoolboy in me,0.03,True,very_short_duration
