crop_mode,speaker_id,utterance_id,audio_path,start_time,end_time,true_error_type,predicted_error_type,confidence,is_correct,prob_addition,prob_deletion,prob_substitution
context_0_15,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,1.03,1.15,substitution,addition,0.3730793297290802,False,0.3730793297290802,0.30755361914634705,0.31936705112457275
context_0_10,PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,0.55,0.59,deletion,substitution,0.3729846179485321,False,0.3554876446723938,0.2715277373790741,0.3729846179485321
context_0_10,PNV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,1.75,1.8,deletion,substitution,0.37277141213417053,False,0.3095000684261322,0.3177284896373749,0.37277141213417053
original_segment,TLV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,2.57,2.67,substitution,deletion,0.3723120093345642,False,0.3244483768939972,0.3723120093345642,0.3032396733760834
context_0_15,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,0.574935,0.68,addition,deletion,0.37183287739753723,False,0.2730555236339569,0.37183287739753723,0.35511162877082825
context_0_10,PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,0.37,0.4,deletion,substitution,0.37139058113098145,False,0.2899385392665863,0.33867087960243225,0.37139058113098145
original_segment,PNV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,1.42,1.47,deletion,substitution,0.371372252702713,False,0.2635749578475952,0.365052729845047,0.371372252702713
original_segment,HQTV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,4.67,4.74,substitution,deletion,0.3709802031517029,False,0.30020198225975037,0.3709802031517029,0.32881778478622437
context_0_10,PNV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,1.39,1.42,deletion,substitution,0.37072667479515076,False,0.3332911431789398,0.29598215222358704,0.37072667479515076
original_segment,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,3.87,3.92,deletion,addition,0.3704667091369629,False,0.3704667091369629,0.3156996965408325,0.3138335347175598
context_0_15,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,3.83,3.86,substitution,deletion,0.37043020129203796,False,0.2962837517261505,0.37043020129203796,0.3332860767841339
context_0_15,PNV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,4.44,4.48,deletion,substitution,0.3704192638397217,False,0.27964627742767334,0.34993451833724976,0.3704192638397217
original_segment,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,2.19,2.35,substitution,deletion,0.3703690767288208,False,0.31353598833084106,0.3703690767288208,0.31609493494033813
context_0_15,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,5.24,5.32,substitution,deletion,0.3701680898666382,False,0.2846018671989441,0.3701680898666382,0.3452300429344177
context_0_15,TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,3.12,3.213622,deletion,addition,0.3698699474334717,False,0.3698699474334717,0.28416648507118225,0.34596356749534607
context_0_10,TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,2.65,2.69,deletion,substitution,0.3696836233139038,False,0.3122643530368805,0.3180520236492157,0.3696836233139038
context_0_10,TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,2.69,2.75,deletion,substitution,0.36967962980270386,False,0.330150842666626,0.30016958713531494,0.36967962980270386
original_segment,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,1.12,1.22,substitution,addition,0.3694610595703125,False,0.3694610595703125,0.29900166392326355,0.33153727650642395
context_0_15,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.43,3.46,deletion,substitution,0.36925479769706726,False,0.3323502242565155,0.2983950078487396,0.36925479769706726
original_segment,PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,3.66,3.72,deletion,substitution,0.3692000210285187,False,0.3434721827507019,0.2873278260231018,0.3692000210285187
original_segment,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,1.03,1.15,substitution,addition,0.3691467046737671,False,0.3691467046737671,0.2633627653121948,0.3674904704093933
context_0_15,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,5.1,5.15,deletion,substitution,0.36911943554878235,False,0.2979467809200287,0.33293381333351135,0.36911943554878235
original_segment,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,1.62,1.68,substitution,addition,0.3690575957298279,False,0.3690575957298279,0.3111170828342438,0.31982535123825073
original_segment,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,1.44,1.47,deletion,substitution,0.3690406382083893,False,0.2813555896282196,0.3496038317680359,0.3690406382083893
context_0_15,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,3.68,3.86,addition,deletion,0.3687451183795929,False,0.3234961926937103,0.3687451183795929,0.307758629322052
context_0_15,HQTV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,4.74,4.77,deletion,substitution,0.36868900060653687,False,0.323641836643219,0.3076692223548889,0.36868900060653687
context_0_15,PNV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,2.377424,2.45,addition,substitution,0.3686288595199585,False,0.3405591547489166,0.2908119261264801,0.3686288595199585
context_0_15,THV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0527.wav,1.31,1.52,substitution,addition,0.3682612180709839,False,0.3682612180709839,0.3066595196723938,0.3250792920589447
context_0_10,PNV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,2.76,2.79,deletion,substitution,0.3682402968406677,False,0.3105715215206146,0.32118821144104004,0.3682402968406677
context_0_15,TLV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0527.wav,1.58,1.61,deletion,substitution,0.3677974045276642,False,0.27345871925354004,0.3587438762187958,0.3677974045276642
context_0_15,PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,0.55,0.59,deletion,substitution,0.367730975151062,False,0.3293682634830475,0.3029007613658905,0.367730975151062
original_segment,HQTV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,1.02,1.16,substitution,deletion,0.3674156665802002,False,0.3243841826915741,0.3674156665802002,0.3082001209259033
context_0_15,HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,0.58,0.68,substitution,addition,0.3673725128173828,False,0.3673725128173828,0.2863287329673767,0.3462987244129181
original_segment,TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,2.23,2.27,deletion,substitution,0.3673701882362366,False,0.3500945568084717,0.2825353145599365,0.3673701882362366
original_segment,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,0.45,0.500049,substitution,deletion,0.3672884404659271,False,0.3372543156147003,0.3672884404659271,0.29545727372169495
context_0_15,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.598069,0.668279,addition,substitution,0.36725693941116333,False,0.3142698407173157,0.318473219871521,0.36725693941116333
context_0_10,HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,0.58,0.68,substitution,addition,0.3671853542327881,False,0.3671853542327881,0.2766813337802887,0.3561333119869232
context_0_10,PNV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,1.0,1.07,substitution,deletion,0.3671719431877136,False,0.3635217845439911,0.3671719431877136,0.2693062424659729
context_0_10,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,3.19,3.237365,addition,substitution,0.36709386110305786,False,0.31501340866088867,0.31789273023605347,0.36709386110305786
context_0_15,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,0.03,0.1,substitution,deletion,0.3669140636920929,False,0.26780253648757935,0.3669140636920929,0.36528339982032776
context_0_10,TLV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0527.wav,0.43,0.5,substitution,addition,0.36664676666259766,False,0.36664676666259766,0.3085917830467224,0.32476142048835754
context_0_15,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,2.570345,2.643577,addition,substitution,0.36640915274620056,False,0.2967720031738281,0.33681878447532654,0.36640915274620056
context_0_15,PNV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,3.17,3.36,substitution,deletion,0.3662528097629547,False,0.29100680351257324,0.3662528097629547,0.34274038672447205
context_0_15,THV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,1.85,1.88,deletion,substitution,0.3662257790565491,False,0.3002660274505615,0.3335082530975342,0.3662257790565491
original_segment,TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,2.89,3.06,deletion,substitution,0.36622193455696106,False,0.3103162348270416,0.3234618306159973,0.36622193455696106
context_0_10,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,0.85,0.99,deletion,substitution,0.36612752079963684,False,0.32887426018714905,0.3049982786178589,0.36612752079963684
context_0_10,PNV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,2.04,2.22,substitution,addition,0.3657895028591156,False,0.3657895028591156,0.30022183060646057,0.3339886963367462
context_0_15,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.89,0.93,substitution,addition,0.3656301200389862,False,0.3656301200389862,0.2975859045982361,0.3367839753627777
context_0_15,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.97456,4.07,addition,deletion,0.36523857712745667,False,0.3100522756576538,0.36523857712745667,0.32470908761024475
context_0_10,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,1.41,1.44,deletion,substitution,0.3649606704711914,False,0.3483387231826782,0.2867005467414856,0.3649606704711914
original_segment,HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,1.87,1.93,deletion,substitution,0.36487916111946106,False,0.35228052735328674,0.2828402817249298,0.36487916111946106
context_0_15,TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,1.69,1.72,deletion,substitution,0.3647598624229431,False,0.31182003021240234,0.32342007756233215,0.3647598624229431
context_0_15,THV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,1.78,1.85,deletion,addition,0.3646715581417084,False,0.3646715581417084,0.2961796820163727,0.33914875984191895
original_segment,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.97456,4.07,addition,substitution,0.3645477890968323,False,0.3463587462902069,0.28909340500831604,0.3645477890968323
context_0_10,HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,0.89,0.94,substitution,deletion,0.3643011450767517,False,0.3007575571537018,0.3643011450767517,0.3349412977695465
context_0_10,TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,2.25,2.4,substitution,addition,0.3641013205051422,False,0.3641013205051422,0.27590876817703247,0.3599899411201477
context_0_10,HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,2.22,2.28,substitution,addition,0.36408883333206177,False,0.36408883333206177,0.33113810420036316,0.30477312207221985
context_0_15,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,1.49,1.61,substitution,addition,0.3640393614768982,False,0.3640393614768982,0.30618447065353394,0.3297761380672455
context_0_10,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,1.93,1.96,deletion,substitution,0.3638172745704651,False,0.31665077805519104,0.3195319175720215,0.3638172745704651
context_0_10,PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,0.81,0.86,substitution,addition,0.3637504577636719,False,0.3637504577636719,0.33998143672943115,0.296268105506897
context_0_15,PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,1.7,1.73,substitution,deletion,0.36369097232818604,False,0.3094762861728668,0.36369097232818604,0.32683268189430237
original_segment,THV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,1.88,1.94,substitution,deletion,0.3635784387588501,False,0.33465760946273804,0.3635784387588501,0.30176395177841187
context_0_15,HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,0.31,0.38,deletion,substitution,0.3635281026363373,False,0.34926915168762207,0.28720271587371826,0.3635281026363373
context_0_15,PNV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,2.22,2.27,deletion,substitution,0.36345186829566956,False,0.27930763363838196,0.3572404980659485,0.36345186829566956
context_0_10,TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,2.46,2.51,substitution,addition,0.36338740587234497,False,0.36338740587234497,0.3441867232322693,0.29242584109306335
context_0_10,PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,1.7,1.73,substitution,deletion,0.3633494973182678,False,0.3300301730632782,0.3633494973182678,0.30662035942077637
original_segment,HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,0.36,0.39,deletion,substitution,0.3633004426956177,False,0.3219445049762726,0.31475505232810974,0.3633004426956177
context_0_10,PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,4.19,4.22,deletion,addition,0.3631953299045563,False,0.3631953299045563,0.36261966824531555,0.2741849720478058
original_segment,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,2.79,2.82,deletion,addition,0.36308181285858154,False,0.36308181285858154,0.2880617678165436,0.3488564193248749
context_0_15,TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,2.89,3.06,deletion,addition,0.36306825280189514,False,0.36306825280189514,0.2837727665901184,0.35315901041030884
context_0_15,THV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,0.74,0.77,deletion,addition,0.36296340823173523,False,0.36296340823173523,0.307756245136261,0.3292803168296814
