split,speaker_id,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,audio_path,target_text
test,HQTV,arctic_b0481,3.770000,3.870000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,HQTV,arctic_b0481,0.574935,0.680000,"sil,k,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,HQTV,arctic_b0481,2.210000,2.260000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,HQTV,arctic_b0481,2.470000,2.510000,"l,ɪ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,HQTV,arctic_b0481,2.570345,2.640000,"sil,ɪ,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,HQTV,arctic_b0481,3.770000,3.870000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,HQTV,arctic_b0488,0.490000,0.550000,"N,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,HQTV,arctic_b0488,2.250000,2.300000,"L,W,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,HQTV,arctic_b0488,4.834440,4.914694,"sil,IH,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,HQTV,arctic_b0488,0.490000,0.550000,"n,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,HQTV,arctic_b0488,2.250000,2.300000,"l,w,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,HQTV,arctic_b0488,4.834440,4.914694,"sil,ɪ,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,HQTV,arctic_b0503,3.100000,3.180000,"D,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,HQTV,arctic_b0503,3.100000,3.180000,"d,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,HQTV,arctic_b0509,2.480000,2.510000,"ER0,Ah,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,HQTV,arctic_b0509,2.480000,2.510000,"ɚ,ə,s ",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,HQTV,arctic_b0518,0.310000,0.380000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,0.600000,0.630000,"AO1,AH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,1.370000,1.430000,"V,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,2.680000,2.740000,"T,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,3.300000,3.330000,"DH,D,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,0.310000,0.380000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,0.600000,0.630000,"ɔ,ə,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,1.370000,1.430000,"v,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,2.680000,2.740000,"t,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0518,3.300000,3.330000,"ð,d,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,HQTV,arctic_b0527,0.720000,0.780000,"AH0,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,The very idea of it was preposterous
test,HQTV,arctic_b0527,3.680000,3.860000,"sil,P,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,The very idea of it was preposterous
test,HQTV,arctic_b0527,0.720000,0.780000,"ə,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,The very idea of it was preposterous
test,HQTV,arctic_b0527,3.680000,3.860000,"sil,p,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,The very idea of it was preposterous
test,HQTV,arctic_b0534,1.870000,1.930000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,HQTV,arctic_b0534,3.940000,3.990000,"NG,N,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,HQTV,arctic_b0534,1.870000,1.930000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,HQTV,arctic_b0534,3.940000,3.990000,"ŋ,n,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,PNV,arctic_b0465,4.440000,4.480000,"T,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,PNV,arctic_b0465,6.310000,6.340000,"EH1,IY,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,PNV,arctic_b0465,4.440000,4.480000,"t,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,PNV,arctic_b0465,6.310000,6.340000,"ɛ,i,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,PNV,arctic_b0469,0.960000,1.030000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,PNV,arctic_b0469,0.960000,1.030000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,PNV,arctic_b0481,1.710000,1.750000,"L,W,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,PNV,arctic_b0481,1.750000,1.800000,"V,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,PNV,arctic_b0481,2.377424,2.450000,"sil,F,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,PNV,arctic_b0481,1.710000,1.750000,"l,w,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,PNV,arctic_b0481,1.750000,1.800000,"v,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,PNV,arctic_b0481,2.377424,2.450000,"sil,f,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,PNV,arctic_b0488,0.980000,1.040000,"NG,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,PNV,arctic_b0488,2.960000,3.030000,"T,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,PNV,arctic_b0488,0.980000,1.040000,"ŋ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,PNV,arctic_b0488,2.960000,3.030000,"t,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,PNV,arctic_b0503,3.660000,3.720000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,PNV,arctic_b0503,3.660000,3.720000," ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,PNV,arctic_b0509,0.490000,0.610000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0509,0.810000,0.860000,"L,W,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0509,1.700000,1.730000,"AE1,EH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0509,2.500000,2.530000,"ER0,AH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0509,0.490000,0.610000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0509,0.810000,0.860000,"l,w,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0509,1.700000,1.730000,"æ,ɛ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0509,2.500000,2.530000,"ɚ,ə,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,PNV,arctic_b0518,0.230000,0.290000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,PNV,arctic_b0518,1.550000,1.620000,"V,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,PNV,arctic_b0518,0.230000,0.290000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,PNV,arctic_b0518,1.550000,1.620000,"v,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,PNV,arctic_b0534,0.540000,0.580000,"L,W,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,PNV,arctic_b0534,0.540000,0.580000,"l,w,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,THV,arctic_b0465,0.150000,0.200000,"T,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0465,0.598069,0.668279,"sil,T,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0465,1.620000,1.680000,"V,B,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0465,3.190000,3.237365,"sil,IY,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0465,0.150000,0.200000,"t,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0465,0.598069,0.668279,"sil,tʲ,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0465,1.620000,1.680000,"v,b,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0465,3.190000,3.237365,"sil,i,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,THV,arctic_b0469,0.670000,0.710000,"P,B,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,THV,arctic_b0469,0.890000,0.930000,"AH0,AO,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,THV,arctic_b0469,0.670000,0.710000,"p,b,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,THV,arctic_b0469,0.890000,0.930000,"ə,ɔ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,THV,arctic_b0481,1.780000,1.850000,"V,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,THV,arctic_b0481,3.100000,3.200000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,THV,arctic_b0481,1.780000,1.850000,"v,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,THV,arctic_b0481,3.100000,3.200000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,THV,arctic_b0488,0.480000,0.510000,"N,NG,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,THV,arctic_b0488,3.430000,3.460000,"F,B,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,THV,arctic_b0488,4.450000,4.530000,"ER0,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,THV,arctic_b0488,0.480000,0.510000,"n,ŋ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,THV,arctic_b0488,3.430000,3.460000,"f,b,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,THV,arctic_b0488,4.450000,4.530000,"ɚ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,THV,arctic_b0503,1.312630,1.342825,"JH,G,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0503,1.342825,1.565515,"sil,AH,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0503,1.565515,1.660000,"sil,S,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0503,3.450000,3.520000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0503,1.312630,1.342825,"dʒ,g,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0503,1.342825,1.565515,"sil,ə,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0503,1.565515,1.660000,"sil,s,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0503,3.450000,3.520000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,THV,arctic_b0509,0.890000,0.920000,"L,W,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,THV,arctic_b0509,1.710000,1.740000,"AE1,EH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,THV,arctic_b0509,0.890000,0.920000,"l,w,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,THV,arctic_b0509,1.710000,1.740000,"æ,ɛ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,THV,arctic_b0518,0.430000,0.540000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0518,1.660000,1.730000,"K,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0518,2.130000,2.180000,"V,B,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0518,2.710000,2.750000,"K,G,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0518,0.430000,0.540000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0518,1.660000,1.730000,"k,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0518,2.130000,2.180000,"v,b,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0518,2.710000,2.750000,"k,g,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,THV,arctic_b0534,0.520000,0.541169,"L,W,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,THV,arctic_b0534,1.350000,1.380000,"EH1,AH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,THV,arctic_b0534,2.490000,2.550000,"sil,G,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,THV,arctic_b0534,0.520000,0.541169,"l,w,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,THV,arctic_b0534,1.350000,1.380000,"ɛ,ə,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,THV,arctic_b0534,2.490000,2.550000,"sil,g,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0465,0.230000,0.330000,"T,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,2.220000,2.270000,"V,B,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,2.690000,2.750000,"N,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,3.461418,3.501519,"AA1,AH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,3.698202,4.030929,"S,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,4.126406,4.179873,"sil,S,a",addition,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,5.650000,5.680000,"S,N,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,0.230000,0.330000,"t,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,2.220000,2.270000,"v,b,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,2.690000,2.750000,"n,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,3.461418,3.501519,"ɑ,ʌ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,3.698202,4.030929,"s,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,4.126406,4.179873,"sil,s,a",addition,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0465,5.650000,5.680000,"s,n,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,TLV,arctic_b0469,1.500000,1.590000,"sil,D,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,1.770000,1.820000,"V,B,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
