evaluation_slice,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
val_vietnamese,val,THV,Vietnamese,arctic_b0393,2.5,2.53,"sil,ZH,a",addition,deletion,0.6822174191474915,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val_vietnamese,val,THV,Vietnamese,arctic_b0422,0.82,0.85,"IY0,IH,s",substitution,deletion,0.4341158866882324,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0422.wav,This was when the explosion occurred
val_vietnamese,val,THV,Vietnamese,arctic_b0422,0.88,0.93,"K,sil,d",deletion,addition,0.511070728302002,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0422.wav,This was when the explosion occurred
val_vietnamese,val,THV,Vietnamese,arctic_b0425,0.51,0.59,"ER1,AH,s",substitution,addition,0.3591845631599426,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,THV,Vietnamese,arctic_b0425,1.4,1.52,"N,NG,s",substitution,addition,0.4379686117172241,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,THV,Vietnamese,arctic_b0425,2.27,2.35,"AE1,EH,s",substitution,addition,0.4827086329460144,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,THV,Vietnamese,arctic_b0425,2.35,2.4,"N,sil,d",deletion,addition,0.5330562591552734,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,THV,Vietnamese,arctic_b0425,2.84,2.93,"ER0,AH,s",substitution,addition,0.532016932964325,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,THV,Vietnamese,arctic_b0425,3.36,3.51027,"sil,CH,a",addition,substitution,0.8248926997184753,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,TLV,Vietnamese,arctic_b0315,0.39,0.42,"DH,D,s",substitution,deletion,0.6063713431358337,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,TLV,Vietnamese,arctic_b0315,1.7,1.74,"AA2,AO,s",substitution,deletion,0.4932715892791748,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,TLV,Vietnamese,arctic_b0315,1.81,1.88,"ER0,AH,s",substitution,addition,0.4851568937301636,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,TLV,Vietnamese,arctic_b0315,1.88,1.99,"S,SH,s",substitution,addition,0.601708173751831,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,TLV,Vietnamese,arctic_b0315,3.77,3.91,"L,W,s",substitution,deletion,0.5732865929603577,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,TLV,Vietnamese,arctic_b0320,0.24,0.27,"sil,G,a",addition,deletion,0.7761716842651367,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,TLV,Vietnamese,arctic_b0320,1.08,1.22,"Z,sil,d",deletion,substitution,0.7332260012626648,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,TLV,Vietnamese,arctic_b0320,2.95,3.01,"AA1,OW,s",substitution,deletion,0.45203685760498047,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,TLV,Vietnamese,arctic_b0320,3.17,3.28,"AH0,IH,s",substitution,addition,0.7773553133010864,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,TLV,Vietnamese,arctic_b0320,3.932536,4.03,"sil,TH,a",addition,substitution,0.6378677487373352,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,TLV,Vietnamese,arctic_b0320,5.13,5.23,"V,B,s",substitution,deletion,0.558041512966156,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,TLV,Vietnamese,arctic_b0320,5.76,5.921592,"sil,S,a",addition,substitution,0.8353477716445923,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,TLV,Vietnamese,arctic_b0323,0.0,0.05,"K,G,s",substitution,deletion,0.5862122178077698,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val_vietnamese,val,TLV,Vietnamese,arctic_b0323,0.63,0.68,"AE1,IH,s",substitution,addition,0.5104053616523743,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val_vietnamese,val,TLV,Vietnamese,arctic_b0323,3.8,3.86,"ER0,AH,s",substitution,addition,0.44649291038513184,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val_vietnamese,val,TLV,Vietnamese,arctic_b0342,1.22,1.28,"EY1,EH,s",substitution,addition,0.4175954759120941,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val_vietnamese,val,TLV,Vietnamese,arctic_b0342,1.95,2.03,"Y,sil,d",deletion,addition,0.6174864172935486,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val_vietnamese,val,TLV,Vietnamese,arctic_b0355,0.45,0.49,"P,B,s",substitution,deletion,0.7697212100028992,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,TLV,Vietnamese,arctic_b0355,0.55,0.6,"AA1,AO,s",substitution,deletion,0.650799036026001,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,TLV,Vietnamese,arctic_b0355,0.82,0.9,"IH0,IY,s",substitution,addition,0.40702059864997864,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,TLV,Vietnamese,arctic_b0355,1.42,1.46,"V,B,s",substitution,deletion,0.8413333296775818,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,TLV,Vietnamese,arctic_b0355,2.71,2.75,"DH,D,s",substitution,deletion,0.591390073299408,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,TLV,Vietnamese,arctic_b0355,3.06,3.12,"ER1,AH,s",substitution,deletion,0.7813570499420166,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,TLV,Vietnamese,arctic_b0355,5.3,5.37,"ER0,AH,s",substitution,deletion,0.5970490574836731,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,TLV,Vietnamese,arctic_b0358,0.47,0.5,"P,B,s",substitution,deletion,0.6520833969116211,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,TLV,Vietnamese,arctic_b0358,0.81,0.92,"D,sil,d",deletion,substitution,0.7098003625869751,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,TLV,Vietnamese,arctic_b0358,1.29,1.349988,"T,sil,d",deletion,addition,0.5224936604499817,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,TLV,Vietnamese,arctic_b0358,3.442628,3.567841,"Z,JH,s",substitution,addition,0.6814497113227844,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,TLV,Vietnamese,arctic_b0358,4.040922,4.129312,"AE1,EH,s",substitution,addition,0.638008177280426,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,TLV,Vietnamese,arctic_b0358,5.548634,5.65,"L,N,s",substitution,deletion,0.7186626195907593,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,TLV,Vietnamese,arctic_b0380,4.14,4.2,"NG,N,s",substitution,deletion,0.4455431401729584,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
val_vietnamese,val,TLV,Vietnamese,arctic_b0386,1.73,1.79,"HH,sil,d",deletion,addition,0.6937965154647827,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0386.wav,My idea was that he would have more influence over the natives
val_vietnamese,val,TLV,Vietnamese,arctic_b0386,2.77,2.85,"R,sil,d",deletion,substitution,0.5315097570419312,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0386.wav,My idea was that he would have more influence over the natives
val_vietnamese,val,TLV,Vietnamese,arctic_b0393,0.64,0.73,"L,W,s",substitution,deletion,0.6085138320922852,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val_vietnamese,val,TLV,Vietnamese,arctic_b0393,2.55,2.6,"D,S,s",substitution,deletion,0.4261475205421448,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val_vietnamese,val,TLV,Vietnamese,arctic_b0415,2.86,2.96,"sil,K,a",addition,substitution,0.5838524699211121,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
val_vietnamese,val,TLV,Vietnamese,arctic_b0416,3.61,3.64,"DH,D,s",substitution,deletion,0.7339726686477661,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0416.wav,I arose obediently and went down the beach
val_vietnamese,val,TLV,Vietnamese,arctic_b0422,0.48,0.51,"AO1,OW,s",substitution,deletion,0.6229594945907593,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0422.wav,This was when the explosion occurred
val_vietnamese,val,TLV,Vietnamese,arctic_b0425,0.24,0.31,"R,sil,d",deletion,addition,0.41220465302467346,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,TLV,Vietnamese,arctic_b0425,2.29,2.44,"L,sil,d",deletion,substitution,0.467095285654068,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,TLV,Vietnamese,arctic_b0425,2.44,2.48,"D,N,s",substitution,deletion,0.6268578171730042,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,TLV,Vietnamese,arctic_b0425,2.9,3.028772,"sil,ZH,a",addition,substitution,0.4618663191795349,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,TLV,Vietnamese,arctic_b0425,3.42,3.5,"D,sil,d",deletion,substitution,0.5207893252372742,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,TLV,Vietnamese,arctic_b0425,3.68,3.73,"AA1,AH,s",substitution,addition,0.4947769045829773,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,TLV,Vietnamese,arctic_b0425,3.85,3.92,"ER0,AO*,s",substitution,deletion,0.47004008293151855,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
test,test,ABA,Arabic,arctic_b0432,2.270711,2.31,"sil,K,a",addition,deletion,0.37022966146469116,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0432.wav,He is a candidate rising from the serf class to our class
test,test,ABA,Arabic,arctic_b0432,4.08,4.14,"R,err,s",substitution,deletion,0.5218263268470764,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0432.wav,He is a candidate rising from the serf class to our class
test,test,ABA,Arabic,arctic_b0434,3.11,3.14,"R,err,s ",substitution,deletion,0.3927402198314667,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,ABA,Arabic,arctic_b0452,3.0,3.03,"B,P,s",substitution,deletion,0.6982689499855042,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0452.wav,They saw each other for the first time in Boston
test,test,ABA,Arabic,arctic_b0455,0.27,0.340171,"R,R*,s ",substitution,addition,0.8011600375175476,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ABA,Arabic,arctic_b0455,0.340171,0.395402,"IH0, UH, s",substitution,addition,0.4641479551792145,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ABA,Arabic,arctic_b0455,1.61,1.66,"B,P,s",substitution,addition,0.7246971130371094,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ABA,Arabic,arctic_b0455,2.99,3.04,"R,D,s ",substitution,addition,0.705785870552063,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ABA,Arabic,arctic_b0469,0.51,0.55,"R,R*,s ",substitution,addition,0.5392141938209534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,ABA,Arabic,arctic_b0469,1.07,1.12,"P,B,s",substitution,addition,0.40410158038139343,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,ABA,Arabic,arctic_b0469,1.15,1.22,"L,err,s",substitution,addition,0.5239772796630859,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,ABA,Arabic,arctic_b0469,1.27,1.39,"sil,Y,a",addition,substitution,0.7816820740699768,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,ABA,Arabic,arctic_b0490,2.438304,2.51,"sil,K,a",addition,substitution,0.5315459370613098,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0490.wav,What an excited whispering and conferring took place
test,test,ABA,Arabic,arctic_b0492,1.061816,1.168102,"sil,AH0,a",addition,substitution,0.5121411085128784,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0492.wav,Thus he turned the tenets and jargon of psychology back on me
test,test,ABA,Arabic,arctic_b0494,1.25,1.36,"R,R*, s",substitution,addition,0.5345064401626587,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ABA,Arabic,arctic_b0494,2.33,2.38,"AA1,OW,s",substitution,deletion,0.44212615489959717,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ABA,Arabic,arctic_b0494,3.71,3.77,"ER0, sil, d",deletion,substitution,0.4598082900047302,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ABA,Arabic,arctic_b0495,4.67,4.73,"R,R*,s ",substitution,addition,0.4260871708393097,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more
test,test,ABA,Arabic,arctic_b0503,1.81,1.85,"EH2,IH,s",substitution,addition,0.5926281809806824,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,ABA,Arabic,arctic_b0503,4.07,4.12,"D,T,s",substitution,deletion,0.6282429695129395,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,ABA,Arabic,arctic_b0506,2.33,2.37,"sil,K,a",addition,deletion,0.5434073805809021,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0506.wav,It would help to tide me along until I got steady employment
test,test,ABA,Arabic,arctic_b0534,0.62,0.67,"EH1,IH,s",substitution,addition,0.6161300539970398,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,ABA,Arabic,arctic_b0534,1.84,1.88,"R, R*, s",substitution,addition,0.5446619391441345,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,ABA,Arabic,arctic_b0534,4.038495,4.06,"sil,K,a",addition,deletion,0.589177668094635,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,ABA,Arabic,arctic_b0538,2.5,2.54,"R,R*,s ",substitution,deletion,0.5411956906318665,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_b0538.wav,At the best they were necessary accessories
test,test,BWC,Chinese,arctic_b0430,0.0,0.05,"DH,D,s",substitution,addition,0.6433700919151306,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0430.wav,They were babbling and chattering all together
test,test,BWC,Chinese,arctic_b0456,1.57,1.61,"AW1,AH1,s",substitution,deletion,0.6903275847434998,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0456.wav,He was an amphibian and a mountaineer
test,test,BWC,Chinese,arctic_b0456,1.61,1.7,"N,NG,s",substitution,addition,0.37810543179512024,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0456.wav,He was an amphibian and a mountaineer
test,test,BWC,Chinese,arctic_b0465,2.47,2.52,"AH0,EY0,s",substitution,addition,0.4291635751724243,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,BWC,Chinese,arctic_b0465,2.52,2.58,"N,sil,d",deletion,addition,0.6080352663993835,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,BWC,Chinese,arctic_b0465,2.58,2.66,"W,sil,d",deletion,substitution,0.6451691389083862,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,BWC,Chinese,arctic_b0465,3.11,3.243318,"AH0,IH0,s",substitution,addition,0.5424765348434448,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,BWC,Chinese,arctic_b0465,3.5,3.60784,"T,N,s",substitution,deletion,0.49151304364204407,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,BWC,Chinese,arctic_b0479,0.83,0.89,"V,F,s",substitution,deletion,0.5427386164665222,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly
test,test,BWC,Chinese,arctic_b0481,1.8,1.88,"Z,S,s",substitution,addition,0.46768882870674133,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,BWC,Chinese,arctic_b0481,2.07,2.15,"Z,S,s",substitution,addition,0.3547881543636322,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,BWC,Chinese,arctic_b0483,5.41,5.5,"S,sil,d",deletion,addition,0.6844848990440369,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists
test,test,BWC,Chinese,arctic_b0488,1.36,1.4,"L,W,s",substitution,deletion,0.623583197593689,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,test,BWC,Chinese,arctic_b0488,3.68,3.73,"V,F,s",substitution,deletion,0.3984973728656769,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,test,BWC,Chinese,arctic_b0488,3.73,4.0,"Z,S,s",substitution,addition,0.4851471185684204,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,test,BWC,Chinese,arctic_b0509,0.96,0.99,"L,W,s",substitution,deletion,0.5792087912559509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,BWC,Chinese,arctic_b0509,1.15,1.23,"IH1,IY1,s",substitution,addition,0.7239006161689758,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,BWC,Chinese,arctic_b0509,1.23,1.37,"Z,S,s",substitution,addition,0.5048570036888123,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,BWC,Chinese,arctic_b0527,1.42,1.49,"T,sil,d",deletion,substitution,0.5147817730903625,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,BWC,Chinese,arctic_b0527,1.95,2.05,"IH0,IY0,s",substitution,addition,0.5322886109352112,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,BWC,Chinese,arctic_b0527,2.57,2.612851,"sil,IY0,a",addition,deletion,0.6148484349250793,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,BWC,Chinese,arctic_b0531,0.48,0.6,"R,sil,d",deletion,substitution,0.7400663495063782,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0531.wav,I'm sure it must have been some adventure
test,test,BWC,Chinese,arctic_b0531,1.26,1.3,"V,B,s",substitution,deletion,0.7278589606285095,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0531.wav,I'm sure it must have been some adventure
test,test,BWC,Chinese,arctic_b0531,2.03,2.09,"V,W,s",substitution,addition,0.568023681640625,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/BWC/wav/arctic_b0531.wav,I'm sure it must have been some adventure
test,test,ERMS,Spanish,arctic_b0434,0.16,0.23,"AH0,EH*,s",substitution,addition,0.5700514316558838,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,ERMS,Spanish,arctic_b0434,0.89,1.04,"Z,S,s ",substitution,addition,0.5461767911911011,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,ERMS,Spanish,arctic_b0434,3.96,4.01,"AH0,UW,s",substitution,addition,0.47327685356140137,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,ERMS,Spanish,arctic_b0461,0.512492,0.59,"R,R*,s ",substitution,addition,0.5601902604103088,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,ERMS,Spanish,arctic_b0461,1.06,1.12,"AE1,AA1,s ",substitution,addition,0.404958039522171,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,ERMS,Spanish,arctic_b0461,2.96,2.99,"IH1,IY1,s ",substitution,deletion,0.7231701612472534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,ERMS,Spanish,arctic_b0494,0.29,0.34,"V,B*,s",substitution,addition,0.4261224865913391,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ERMS,Spanish,arctic_b0494,0.75,0.823406,"sil,AH0,a",addition,substitution,0.48075222969055176,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
