held_out_speaker,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
PNV,test,PNV,Vietnamese,arctic_b0355,4.26,4.34,"ER0,AH,s",substitution,addition,0.3703279197216034,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
PNV,test,PNV,Vietnamese,arctic_b0358,3.75,3.85,"R,AH,s",substitution,deletion,0.6040278077125549,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
PNV,test,PNV,Vietnamese,arctic_b0358,4.18,4.31,"L,sil,d",deletion,substitution,0.6230996251106262,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
PNV,test,PNV,Vietnamese,arctic_b0380,2.44,2.53,"D,sil,d",deletion,substitution,0.7256869077682495,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
PNV,test,PNV,Vietnamese,arctic_b0380,4.0,4.04,"NG,N,s",substitution,addition,0.5100820064544678,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
PNV,test,PNV,Vietnamese,arctic_b0393,0.55,0.63,"L,W,s",substitution,deletion,0.4422306716442108,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
PNV,test,PNV,Vietnamese,arctic_b0393,1.47,1.52,"P,B,s",substitution,deletion,0.5835648775100708,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
PNV,test,PNV,Vietnamese,arctic_b0415,1.61,1.64,"DH,D,s",substitution,deletion,0.505496621131897,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
PNV,test,PNV,Vietnamese,arctic_b0416,3.86,3.89,"DH,D,s",substitution,deletion,0.5805796980857849,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0416.wav,I arose obediently and went down the beach
PNV,test,PNV,Vietnamese,arctic_b0422,1.04,1.09,"DH,D,s",substitution,addition,0.5626868605613708,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0422.wav,This was when the explosion occurred
PNV,test,PNV,Vietnamese,arctic_b0425,0.1,0.15,"R,sil,d",deletion,addition,0.4546174108982086,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
PNV,test,PNV,Vietnamese,arctic_b0425,3.33,3.39,"AA1,AH,s",substitution,addition,0.46259111166000366,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
PNV,test,PNV,Vietnamese,arctic_b0465,1.56,1.62,"S,Z,s",substitution,addition,0.48944833874702454,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
PNV,test,PNV,Vietnamese,arctic_b0465,1.97,2.11,"AH0,AO,s",substitution,addition,0.558620274066925,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
PNV,test,PNV,Vietnamese,arctic_b0465,3.83,3.9,"D,T,s",substitution,addition,0.4455275237560272,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
PNV,test,PNV,Vietnamese,arctic_b0465,6.31,6.34,"EH1,IY,s",substitution,addition,0.5666570067405701,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
PNV,test,PNV,Vietnamese,arctic_b0465,6.78,6.93,"S,ZH,s",substitution,addition,0.49445003271102905,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
PNV,test,PNV,Vietnamese,arctic_b0465,7.16,7.22,"AH0,UH,s",substitution,addition,0.6133890748023987,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
PNV,test,PNV,Vietnamese,arctic_b0469,0.96,1.03,"L,sil,d",deletion,substitution,0.5793544054031372,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
PNV,test,PNV,Vietnamese,arctic_b0469,1.47,1.51,"DH,D,s",substitution,addition,0.5185407400131226,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
PNV,test,PNV,Vietnamese,arctic_b0481,1.71,1.75,"L,W,s",substitution,deletion,0.5976876616477966,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
PNV,test,PNV,Vietnamese,arctic_b0481,2.377424,2.45,"sil,F,a",addition,deletion,0.427409291267395,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,The task we set ourselves was threefold
PNV,test,PNV,Vietnamese,arctic_b0488,0.98,1.04,"NG,sil,d",deletion,addition,0.4635700583457947,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
PNV,test,PNV,Vietnamese,arctic_b0488,2.96,3.03,"T,sil,d",deletion,substitution,0.8345065116882324,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
PNV,test,PNV,Vietnamese,arctic_b0503,3.66,3.72,"R,sil,d",deletion,substitution,0.6134071946144104,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
PNV,test,PNV,Vietnamese,arctic_b0509,0.27,0.32,"AE1,EH,s",substitution,deletion,0.4101335406303406,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
PNV,test,PNV,Vietnamese,arctic_b0509,0.49,0.61,"L,sil,d",deletion,substitution,0.4785911440849304,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
PNV,test,PNV,Vietnamese,arctic_b0509,0.81,0.86,"L,W,s",substitution,addition,0.48059165477752686,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
PNV,test,PNV,Vietnamese,arctic_b0509,1.7,1.73,"AE1,EH,s",substitution,deletion,0.5042386054992676,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
PNV,test,PNV,Vietnamese,arctic_b0509,2.5,2.53,"ER0,AH,s",substitution,deletion,0.6278041005134583,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
PNV,test,PNV,Vietnamese,arctic_b0518,0.23,0.29,"R,sil,d",deletion,addition,0.3957761228084564,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
PNV,test,PNV,Vietnamese,arctic_b0518,2.78,2.82,"DH,D,s",substitution,addition,0.4259131848812103,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
PNV,test,PNV,Vietnamese,arctic_b0534,0.54,0.58,"L,W,s",substitution,deletion,0.5723286867141724,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
THV,test,THV,Vietnamese,arctic_a0003,0.29,0.33,"DH,D,s",substitution,addition,0.5054482817649841,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0003.wav,For the twentieth time that evening the two men shook hands
THV,test,THV,Vietnamese,arctic_a0003,0.87,0.94,"TH,T,s",substitution,deletion,0.7005775570869446,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0003.wav,For the twentieth time that evening the two men shook hands
THV,test,THV,Vietnamese,arctic_a0003,1.32,1.48,"sil,F,a",addition,substitution,0.8349172472953796,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0003.wav,For the twentieth time that evening the two men shook hands
THV,test,THV,Vietnamese,arctic_a0003,2.22,2.27,"DH,D,s ",substitution,addition,0.5282498002052307,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0003.wav,For the twentieth time that evening the two men shook hands
THV,test,THV,Vietnamese,arctic_a0003,3.02,3.06,"UH,UW,s",substitution,deletion,0.6534397006034851,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0003.wav,For the twentieth time that evening the two men shook hands
THV,test,THV,Vietnamese,arctic_a0005,0.2,0.23,"L,W,s ",substitution,deletion,0.7326307892799377,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0005.wav,Will we ever forget it
THV,test,THV,Vietnamese,arctic_a0005,0.61,0.67,"ER,AH0,s ",substitution,addition,0.4286833107471466,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0005.wav,Will we ever forget it
THV,test,THV,Vietnamese,arctic_a0006,0.23,0.27,"D,T,s ",substitution,deletion,0.7305517196655273,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0006.wav,God bless 'em I hope I'll go on seeing them forever
THV,test,THV,Vietnamese,arctic_a0006,0.67,0.688087,"sil,D,a",addition,deletion,0.635526180267334,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0006.wav,God bless 'em I hope I'll go on seeing them forever
THV,test,THV,Vietnamese,arctic_a0006,2.38,2.44,"NG,N,s",substitution,deletion,0.5166988372802734,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0006.wav,God bless 'em I hope I'll go on seeing them forever
THV,test,THV,Vietnamese,arctic_a0006,3.03,3.2,"ER,AH0,s ",substitution,addition,0.5234916806221008,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0006.wav,God bless 'em I hope I'll go on seeing them forever
THV,test,THV,Vietnamese,arctic_a0007,2.03,2.1,"DH,D,s ",substitution,addition,0.4935804605484009,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0007.wav,And you always want to see it in the superlative degree
THV,test,THV,Vietnamese,arctic_a0007,3.04,3.07,"V,P,s",substitution,deletion,0.7319945693016052,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0007.wav,And you always want to see it in the superlative degree
THV,test,THV,Vietnamese,arctic_a0010,0.26,0.31,"P,B,s",substitution,addition,0.5693487524986267,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0010.wav,I'm playing a single hand in what looks like a losing game
THV,test,THV,Vietnamese,arctic_a0010,0.99,1.02,"AH0,OW*,s",substitution,deletion,0.6234979629516602,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0010.wav,I'm playing a single hand in what looks like a losing game
THV,test,THV,Vietnamese,arctic_a0010,1.02,1.1,"L,sil,d",deletion,addition,0.4954538941383362,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0010.wav,I'm playing a single hand in what looks like a losing game
THV,test,THV,Vietnamese,arctic_a0010,1.99,2.11,"AH1,AA*,s",substitution,addition,0.5325667262077332,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0010.wav,I'm playing a single hand in what looks like a losing game
THV,test,THV,Vietnamese,arctic_a0011,0.14,0.19,"F,P,s",substitution,deletion,0.738383948802948,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0011.wav,If I ever needed a fighter in my life I need one now
THV,test,THV,Vietnamese,arctic_a0011,3.19,3.25,"D,T,s ",substitution,deletion,0.7621524930000305,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0011.wav,If I ever needed a fighter in my life I need one now
THV,test,THV,Vietnamese,arctic_a0013,3.41,3.46,"V,P,s",substitution,deletion,0.6883817911148071,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
THV,test,THV,Vietnamese,arctic_a0013,3.6,3.69,"L,sil,d",deletion,substitution,0.6154781579971313,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
THV,test,THV,Vietnamese,arctic_a0013,4.23,4.31,"AH0,IH,s",substitution,addition,0.41406628489494324,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
THV,test,THV,Vietnamese,arctic_a0013,4.43,4.57,"AH0,EY,s",substitution,addition,0.5572708249092102,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
THV,test,THV,Vietnamese,arctic_a0013,4.75,4.82,"AH0,IY,s",substitution,addition,0.4730912446975708,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
THV,test,THV,Vietnamese,arctic_a0018,0.29,0.37,"R,sil,d",deletion,substitution,0.6231070756912231,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0018.wav,There was a change now
THV,test,THV,Vietnamese,arctic_a0019,1.37,1.42,"V,P,s",substitution,deletion,0.7013623714447021,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
THV,test,THV,Vietnamese,arctic_a0019,1.75,1.84,"AH0,OW*,s",substitution,deletion,0.6208441853523254,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
THV,test,THV,Vietnamese,arctic_a0019,1.84,1.89,"P,B,s",substitution,addition,0.5177538990974426,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
THV,test,THV,Vietnamese,arctic_a0019,2.45,2.48,"L,W,s",substitution,deletion,0.7360988855361938,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
THV,test,THV,Vietnamese,arctic_a0019,3.36,3.42,"UH,UW,s ",substitution,deletion,0.48109692335128784,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
THV,test,THV,Vietnamese,arctic_a0019,4.0,4.174904,"sil,CH,a",addition,substitution,0.7125228643417358,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
THV,test,THV,Vietnamese,arctic_a0019,4.9,5.0,"Z,sil,d",deletion,substitution,0.5444392561912537,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
THV,test,THV,Vietnamese,arctic_a0020,3.12,3.16,"N,W,s",substitution,deletion,0.43568548560142517,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
THV,test,THV,Vietnamese,arctic_a0021,0.14,0.18,"T,F,s",substitution,deletion,0.7192520499229431,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it
THV,test,THV,Vietnamese,arctic_a0021,0.97,1.06,"B,P,s",substitution,deletion,0.7286072373390198,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it
THV,test,THV,Vietnamese,arctic_a0021,2.07,2.11,"AH0,OW*,s",substitution,deletion,0.45176124572753906,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it
THV,test,THV,Vietnamese,arctic_a0022,1.66,1.82,"Z,S,s ",substitution,addition,0.5959638953208923,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
THV,test,THV,Vietnamese,arctic_a0022,2.84,2.94,"R,sil,d",deletion,substitution,0.5831361413002014,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
THV,test,THV,Vietnamese,arctic_a0022,3.33,3.37,"ER0,AH0,s ",substitution,deletion,0.49992144107818604,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
THV,test,THV,Vietnamese,arctic_a0022,4.688513,4.771431,"L,N,s",substitution,addition,0.5137810111045837,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
THV,test,THV,Vietnamese,arctic_a0023,1.15,1.21,"V,P,s",substitution,deletion,0.7060272693634033,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
THV,test,THV,Vietnamese,arctic_a0023,2.54,2.59,"L,W,s ",substitution,deletion,0.637836217880249,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
THV,test,THV,Vietnamese,arctic_a0023,4.24,4.33,"AH0,AE,s",substitution,addition,0.6878136396408081,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
THV,test,THV,Vietnamese,arctic_a0024,0.89,0.94,"P,B,s ",substitution,addition,0.5004743933677673,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
THV,test,THV,Vietnamese,arctic_a0024,1.46,1.52,"DH,D,s ",substitution,addition,0.525892972946167,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
THV,test,THV,Vietnamese,arctic_a0024,1.8,1.89,"R,sil,d ",deletion,addition,0.4439103603363037,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
THV,test,THV,Vietnamese,arctic_a0024,3.06,3.13,"sil,S,a",addition,substitution,0.5689905881881714,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
THV,test,THV,Vietnamese,arctic_a0024,3.81,3.84,"AH0,OW*,s",substitution,deletion,0.6279022097587585,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
THV,test,THV,Vietnamese,arctic_a0024,3.84,3.94,"L,sil,d ",deletion,substitution,0.5365409255027771,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
THV,test,THV,Vietnamese,arctic_a0025,1.81,1.9,"N,NG,s",substitution,deletion,0.513698399066925,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,I was about to do this when cooler judgment prevailed
THV,test,THV,Vietnamese,arctic_a0025,2.34,2.41,"ER0,AH0,s ",substitution,deletion,0.591843843460083,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,I was about to do this when cooler judgment prevailed
THV,test,THV,Vietnamese,arctic_a0025,2.83,2.91,"AH0,AA*,s",substitution,addition,0.6698124408721924,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,I was about to do this when cooler judgment prevailed
THV,test,THV,Vietnamese,arctic_a0025,3.0,3.03,"P,B,s",substitution,deletion,0.6186822056770325,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,I was about to do this when cooler judgment prevailed
THV,test,THV,Vietnamese,arctic_a0026,0.03,0.13,"IH1,IY1,s",substitution,addition,0.5698509812355042,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
THV,test,THV,Vietnamese,arctic_a0026,1.82,1.89,"R,AH0,s ",substitution,addition,0.39987170696258545,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
THV,test,THV,Vietnamese,arctic_a0026,2.82,2.96,"AH0,AA*,s",substitution,addition,0.4852123260498047,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
THV,test,THV,Vietnamese,arctic_a0027,1.11,1.18,"AH0,IY0,s",substitution,addition,0.48748037219047546,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
THV,test,THV,Vietnamese,arctic_a0027,2.22,2.3,"AH0,UH0,s",substitution,addition,0.8078027963638306,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
THV,test,THV,Vietnamese,arctic_a0027,2.66,2.74,"UW1,AH1,s",substitution,addition,0.6046686172485352,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
THV,test,THV,Vietnamese,arctic_a0027,3.1,3.13,"AE2,EY2,s",substitution,deletion,0.6731714606285095,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
THV,test,THV,Vietnamese,arctic_a0028,1.06,1.11,"AY1,IY,s",substitution,addition,0.4160197079181671,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0028.wav,Robbery bribery fraud
THV,test,THV,Vietnamese,arctic_a0029,0.17,0.23,"R,AH0,s ",substitution,addition,0.439236581325531,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0029.wav,Their forces were already moving into the north country
THV,test,THV,Vietnamese,arctic_a0029,0.62,0.67,"IH0,IY0,s",substitution,addition,0.6544988751411438,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0029.wav,Their forces were already moving into the north country
THV,test,THV,Vietnamese,arctic_a0029,1.75,1.85,"NG,N,s",substitution,deletion,0.48493334650993347,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0029.wav,Their forces were already moving into the north country
THV,test,THV,Vietnamese,arctic_a0030,1.42,1.47,"DH,D,s ",substitution,addition,0.5988732576370239,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0030.wav,I had faith in them
THV,test,THV,Vietnamese,arctic_a0031,1.7,1.73,"D,AH0,s",substitution,deletion,0.7434424161911011,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0031.wav,They were three hundred yards apart
THV,test,THV,Vietnamese,arctic_a0032,0.42,0.47,"DH,D,s ",substitution,addition,0.5102077126502991,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step
THV,test,THV,Vietnamese,arctic_a0032,4.45,4.59,"EH1,AE1,s",substitution,addition,0.7023395895957947,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step
THV,test,THV,Vietnamese,arctic_a0036,1.71,1.79,"DH,D,s ",substitution,addition,0.490550696849823,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0036.wav,She turned in at the hotel
THV,test,THV,Vietnamese,arctic_a0036,2.38,2.62,"L,W,s ",substitution,addition,0.4328899383544922,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0036.wav,She turned in at the hotel
THV,test,THV,Vietnamese,arctic_a0037,1.65,1.71,"AH0,IY0,s",substitution,addition,0.42659780383110046,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0037.wav,I was the only one who remained sitting
THV,test,THV,Vietnamese,arctic_a0037,2.2,2.25,"IH1,IY,s",substitution,addition,0.677213191986084,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0037.wav,I was the only one who remained sitting
THV,test,THV,Vietnamese,arctic_a0038,0.459989,0.52,"sil,AH0,a",addition,deletion,0.47686997056007385,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0038.wav,We'll have to watch our chances
THV,test,THV,Vietnamese,arctic_a0038,1.38,1.46,"ER0,AH0,s ",substitution,addition,0.5829079747200012,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0038.wav,We'll have to watch our chances
THV,test,THV,Vietnamese,arctic_a0039,0.34,0.42,"IH1,IY1,s",substitution,addition,0.49859142303466797,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0039.wav,The ship should be in within a week or ten days
THV,test,THV,Vietnamese,arctic_a0039,1.78,1.87,"IY1,IH1,s",substitution,addition,0.5480936765670776,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0039.wav,The ship should be in within a week or ten days
THV,test,THV,Vietnamese,arctic_a0040,1.18,1.25,"ER0,AH0,s ",substitution,addition,0.382866770029068,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0040.wav,I suppose you wonder why she is coming up here
THV,test,THV,Vietnamese,arctic_a0040,2.8,3.0,"R,AH0,s ",substitution,addition,0.6768825054168701,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0040.wav,I suppose you wonder why she is coming up here
THV,test,THV,Vietnamese,arctic_a0041,2.42,2.65,"L,W,s ",substitution,addition,0.497871071100235,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
